Dates;Destination;Group;Period;Price;Regio;Status;min_price
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;45,00 €;Europe;07.10.2019;28,00 €
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;46,00 €;Europe;09.10.2019;28,00 €
['27.07.2020', '05.08.2020'];Porto;sommerferien;2020-07;82,00 €;Europe;18.10.2019;28,00 €
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;82,00 €;Europe;19.10.2019;28,00 €
['30.10.2019', '07.11.2019'];Porto;staedtereisen;2019-10;28,00 €;Europe;04.10.2019;28,00 €
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;46,00 €;Europe;05.10.2019;28,00 €
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;46,00 €;Europe;06.10.2019;28,00 €
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;45,00 €;Europe;07.10.2019;28,00 €
['07.03.2020', '21.03.2020'];Porto;staedtereisen;2020-03;46,00 €;Europe;09.10.2019;28,00 €
['27.07.2020', '05.08.2020'];Porto;sommerferien;2020-07;82,00 €;Europe;18.10.2019;28,00 €
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;82,00 €;Europe;19.10.2019;28,00 €
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;82 €;Europe;2019-10-20;28,00 €
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;83 €;Europe;2019-10-22;28,00 €
['21.05.2020', '23.05.2020'];Porto;kurzurlaub;2020-05;65 €;Europe;2019-10-22;28,00 €
['29.10.2019', '07.11.2019'];Porto;staedtereisen;2019-10;55 €;Europe;2019-10-22;28,00 €
['29.10.2019', '07.11.2019'];Porto;last-minute;2019-10;55 €;Europe;2019-10-22;28,00 €
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;84 €;Europe;2019-10-26;28,00 €
['28.11.2019', '03.12.2019'];Porto;kurzurlaub;2019-11;30 €;Europe;2019-10-26;28,00 €
['28.11.2019', '03.12.2019'];Porto;staedtereisen;2019-11;30 €;Europe;2019-10-26;28,00 €
['29.10.2019', '07.11.2019'];Porto;last-minute;2019-10;33 €;Europe;2019-10-26;28,00 €
['05.08.2020', '15.08.2020'];Porto;sommerferien;2020-08;84 €;Europe;2019-10-26;28,00 €
['28.11.2019', '03.12.2019'];Porto;kurzurlaub;2019-11;30 €;Europe;2019-10-26;28,00 €
['28.11.2019', '03.12.2019'];Porto;staedtereisen;2019-11;30 €;Europe;2019-10-26;28,00 €
['29.10.2019', '07.11.2019'];Porto;last-minute;2019-10;42 €;Europe;2019-10-26;28,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;210,00 €;Europe;04.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;210,00 €;Europe;05.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;214,00 €;Europe;06.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;214,00 €;Europe;07.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;214,00 €;Europe;09.10.2019;210,00 €
['25.08.2020', '01.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;221,00 €;Europe;18.10.2019;210,00 €
['25.08.2020', '01.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;221,00 €;Europe;19.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;210,00 €;Europe;04.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;210,00 €;Europe;05.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;214,00 €;Europe;06.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;214,00 €;Europe;07.10.2019;210,00 €
['13.08.2020', '20.08.2020'];Reykjavik Keflavik;sommerferien;2020-08;214,00 €;Europe;09.10.2019;210,00 €
['25.08.2020', '01.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;221,00 €;Europe;18.10.2019;210,00 €
['25.08.2020', '01.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;221,00 €;Europe;19.10.2019;210,00 €
['21.08.2020', '03.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;227 €;Europe;2019-10-22;210,00 €
['21.08.2020', '03.09.2020'];Reykjavik Keflavik;sommerferien;2020-08;214 €;Europe;2019-10-26;210,00 €
['11.06.2020', '18.06.2020'];Rijeka;warme-reiseziele;2020-06;105,00 €;Europe;04.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;04.10.2019;104,00 €
['11.06.2020', '18.06.2020'];Rijeka;warme-reiseziele;2020-06;105,00 €;Europe;05.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;05.10.2019;104,00 €
['11.06.2020', '18.06.2020'];Rijeka;warme-reiseziele;2020-06;105,00 €;Europe;06.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;06.10.2019;104,00 €
['22.12.2019', '26.12.2019'];Rijeka;kurzurlaub;2019-12;104,00 €;Europe;07.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;warme-reiseziele;2020-08;120,00 €;Europe;07.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;07.10.2019;104,00 €
['22.12.2019', '26.12.2019'];Rijeka;kurzurlaub;2019-12;104,00 €;Europe;09.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;warme-reiseziele;2020-08;120,00 €;Europe;09.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;09.10.2019;104,00 €
['20.10.2019', '27.10.2019'];Rijeka;last-minute;2019-10;122,00 €;Europe;18.10.2019;104,00 €
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;120,00 €;Europe;18.10.2019;104,00 €
['20.10.2019', '27.10.2019'];Rijeka;last-minute;2019-10;108,00 €;Europe;19.10.2019;104,00 €
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;120,00 €;Europe;19.10.2019;104,00 €
['11.06.2020', '18.06.2020'];Rijeka;warme-reiseziele;2020-06;105,00 €;Europe;04.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;04.10.2019;104,00 €
['11.06.2020', '18.06.2020'];Rijeka;warme-reiseziele;2020-06;105,00 €;Europe;05.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;05.10.2019;104,00 €
['11.06.2020', '18.06.2020'];Rijeka;warme-reiseziele;2020-06;105,00 €;Europe;06.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;06.10.2019;104,00 €
['22.12.2019', '26.12.2019'];Rijeka;kurzurlaub;2019-12;104,00 €;Europe;07.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;warme-reiseziele;2020-08;120,00 €;Europe;07.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;07.10.2019;104,00 €
['22.12.2019', '26.12.2019'];Rijeka;kurzurlaub;2019-12;104,00 €;Europe;09.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;warme-reiseziele;2020-08;120,00 €;Europe;09.10.2019;104,00 €
['23.08.2020', '30.08.2020'];Rijeka;sommerferien;2020-08;120,00 €;Europe;09.10.2019;104,00 €
['20.10.2019', '27.10.2019'];Rijeka;last-minute;2019-10;122,00 €;Europe;18.10.2019;104,00 €
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;120,00 €;Europe;18.10.2019;104,00 €
['20.10.2019', '27.10.2019'];Rijeka;last-minute;2019-10;108,00 €;Europe;19.10.2019;104,00 €
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;120,00 €;Europe;19.10.2019;104,00 €
['07.06.2020', '14.06.2020'];Rijeka;warme-reiseziele;2020-06;121 €;Europe;2019-10-20;104,00 €
['28.11.2019', '03.12.2019'];Rom Fiumicino;kurzurlaub;2019-11;76,00 €;Europe;18.10.2019;74 €
['18.07.2020', '25.07.2020'];Rom Fiumicino;warme-reiseziele;2020-07;88,00 €;Europe;18.10.2019;74 €
['24.05.2020', '27.05.2020'];Rom Fiumicino;kurzurlaub;2020-05;74,00 €;Europe;19.10.2019;74 €
['28.11.2019', '03.12.2019'];Rom Fiumicino;kurzurlaub;2019-11;76,00 €;Europe;18.10.2019;74 €
['18.07.2020', '25.07.2020'];Rom Fiumicino;warme-reiseziele;2020-07;88,00 €;Europe;18.10.2019;74 €
['24.05.2020', '27.05.2020'];Rom Fiumicino;kurzurlaub;2020-05;74,00 €;Europe;19.10.2019;74 €
['24.05.2020', '27.05.2020'];Rom Fiumicino;kurzurlaub;2020-05;77 €;Europe;2019-10-20;74 €
['24.05.2020', '27.05.2020'];Rom Fiumicino;kurzurlaub;2020-05;77 €;Europe;2019-10-22;74 €
['25.06.2020', '30.06.2020'];Rom Fiumicino;kurzurlaub;2020-06;74 €;Europe;2019-10-26;74 €
['25.06.2020', '30.06.2020'];Rom Fiumicino;warme-reiseziele;2020-06;74 €;Europe;2019-10-26;74 €
['13.06.2020', '17.06.2020'];Rom Fiumicino;kurzurlaub;2020-06;74 €;Europe;2019-10-26;74 €
['13.06.2020', '17.06.2020'];Rom Fiumicino;warme-reiseziele;2020-06;74 €;Europe;2019-10-26;74 €
['01.07.2020', '08.07.2020'];Santorini;warme-reiseziele;2020-07;187 €;Europe;2019-10-22;187 €
['23.04.2020', '27.04.2020'];Sevilla;kurzurlaub;2020-04;67,00 €;Europe;18.10.2019;109 €
['23.04.2020', '27.04.2020'];Sevilla;kurzurlaub;2020-04;65,00 €;Europe;19.10.2019;109 €
['23.04.2020', '27.04.2020'];Sevilla;kurzurlaub;2020-04;67,00 €;Europe;18.10.2019;109 €
['23.04.2020', '27.04.2020'];Sevilla;kurzurlaub;2020-04;65,00 €;Europe;19.10.2019;109 €
['23.04.2020', '27.04.2020'];Sevilla;kurzurlaub;2020-04;68 €;Europe;2019-10-20;109 €
['23.01.2020', '31.01.2020'];Sevilla;warme-reiseziele;2020-01;109 €;Europe;2019-10-20;109 €
['23.04.2020', '27.04.2020'];Sevilla;kurzurlaub;2020-04;65 €;Europe;2019-10-22;109 €
['31.08.2020', '07.09.2020'];Sevilla;sommerferien;2020-08;89 €;Europe;2019-10-26;109 €
['31.08.2020', '07.09.2020'];Sevilla;sommerferien;2020-08;95 €;Europe;2019-10-26;109 €
['02.12.2019', '09.12.2019'];Skopje;staedtereisen;2019-12;43,00 €;Europe;18.10.2019;43,00 €
['02.12.2019', '09.12.2019'];Skopje;staedtereisen;2019-12;43,00 €;Europe;18.10.2019;43,00 €
['22.08.2020', '29.08.2020'];Split;warme-reiseziele;2020-08;125,00 €;Europe;07.10.2019;122,00 €
['22.08.2020', '29.08.2020'];Split;sommerferien;2020-08;125,00 €;Europe;07.10.2019;122,00 €
['22.08.2020', '05.09.2020'];Split;sommerferien;2020-08;122,00 €;Europe;18.10.2019;122,00 €
['22.08.2020', '05.09.2020'];Split;warme-reiseziele;2020-08;122,00 €;Europe;18.10.2019;122,00 €
['22.08.2020', '29.08.2020'];Split;warme-reiseziele;2020-08;125,00 €;Europe;07.10.2019;122,00 €
['22.08.2020', '29.08.2020'];Split;sommerferien;2020-08;125,00 €;Europe;07.10.2019;122,00 €
['22.08.2020', '05.09.2020'];Split;sommerferien;2020-08;122,00 €;Europe;18.10.2019;122,00 €
['22.08.2020', '05.09.2020'];Split;warme-reiseziele;2020-08;122,00 €;Europe;18.10.2019;122,00 €
['27.06.2020', '04.07.2020'];Split;warme-reiseziele;2020-06;125 €;Europe;2019-10-22;122,00 €
['27.06.2020', '04.07.2020'];Split;warme-reiseziele;2020-06;125 €;Europe;2019-10-26;122,00 €
['27.06.2020', '04.07.2020'];Split;warme-reiseziele;2020-06;125 €;Europe;2019-10-26;122,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;staedtereisen;2019-10;19,00 €;Europe;05.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;last-minute;2019-10;19,00 €;Europe;05.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;staedtereisen;2019-10;19,00 €;Europe;06.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;last-minute;2019-10;19,00 €;Europe;06.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;staedtereisen;2019-10;19,00 €;Europe;05.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;last-minute;2019-10;19,00 €;Europe;05.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;staedtereisen;2019-10;19,00 €;Europe;06.10.2019;19,00 €
['15.10.2019', '22.10.2019'];Stockholm Skavsta;last-minute;2019-10;19,00 €;Europe;06.10.2019;19,00 €
['30.10.2019', '07.11.2019'];Teneriffa Süd;warme-reiseziele;2019-10;163,00 €;Europe;05.10.2019;163,00 €
['30.10.2019', '07.11.2019'];Teneriffa Süd;warme-reiseziele;2019-10;163,00 €;Europe;05.10.2019;163,00 €
['01.02.2020', '04.02.2020'];Teneriffa Süd;kurzurlaub;2020-02;73 €;Europe;2019-10-26;163,00 €
['05.03.2020', '12.03.2020'];Thessaloniki;staedtereisen;2020-03;74,00 €;Europe;07.10.2019;60 €
['05.03.2020', '12.03.2020'];Thessaloniki;staedtereisen;2020-03;71,00 €;Europe;09.10.2019;60 €
['05.03.2020', '12.03.2020'];Thessaloniki;staedtereisen;2020-03;74,00 €;Europe;07.10.2019;60 €
['05.03.2020', '12.03.2020'];Thessaloniki;staedtereisen;2020-03;71,00 €;Europe;09.10.2019;60 €
['28.10.2019', '15.11.2019'];Thessaloniki;last-minute;2019-10;60 €;Europe;2019-10-26;60 €
['19.10.2019', '26.10.2019'];Tivat;last-minute;2019-10;173,00 €;Europe;05.10.2019;173,00 €
['19.10.2019', '26.10.2019'];Tivat;last-minute;2019-10;173,00 €;Europe;05.10.2019;173,00 €
['09.04.2020', '13.04.2020'];Triest;kurzurlaub;2020-04;104,00 €;Europe;07.10.2019;103 €
['09.04.2020', '13.04.2020'];Triest;kurzurlaub;2020-04;104,00 €;Europe;09.10.2019;103 €
['09.04.2020', '13.04.2020'];Triest;kurzurlaub;2020-04;104,00 €;Europe;07.10.2019;103 €
['09.04.2020', '13.04.2020'];Triest;kurzurlaub;2020-04;104,00 €;Europe;09.10.2019;103 €
['10.08.2020', '17.08.2020'];Triest;sommerferien;2020-08;103 €;Europe;2019-10-22;103 €
['10.08.2020', '17.08.2020'];Triest;sommerferien;2020-08;103 €;Europe;2019-10-26;103 €
['10.08.2020', '17.08.2020'];Triest;sommerferien;2020-08;103 €;Europe;2019-10-26;103 €
['01.08.2020', '08.08.2020'];Trondheim;sommerferien;2020-08;167,00 €;Europe;19.10.2019;167 €
['01.08.2020', '08.08.2020'];Trondheim;sommerferien;2020-08;167,00 €;Europe;19.10.2019;167 €
['01.08.2020', '08.08.2020'];Trondheim;sommerferien;2020-08;167 €;Europe;2019-10-20;167 €
['01.08.2020', '08.08.2020'];Trondheim;sommerferien;2020-08;167 €;Europe;2019-10-22;167 €
['01.08.2020', '08.08.2020'];Trondheim;sommerferien;2020-08;168 €;Europe;2019-10-26;167 €
['01.08.2020', '08.08.2020'];Trondheim;sommerferien;2020-08;168 €;Europe;2019-10-26;167 €
['21.01.2020', '24.01.2020'];Turin;kurzurlaub;2020-01;92,00 €;Europe;07.10.2019;103 €
['21.01.2020', '24.01.2020'];Turin;kurzurlaub;2020-01;92,00 €;Europe;09.10.2019;103 €
['25.08.2020', '01.09.2020'];Turin;sommerferien;2020-08;103,00 €;Europe;18.10.2019;103 €
['25.08.2020', '01.09.2020'];Turin;sommerferien;2020-08;103,00 €;Europe;19.10.2019;103 €
['21.01.2020', '24.01.2020'];Turin;kurzurlaub;2020-01;92,00 €;Europe;07.10.2019;103 €
['21.01.2020', '24.01.2020'];Turin;kurzurlaub;2020-01;92,00 €;Europe;09.10.2019;103 €
['25.08.2020', '01.09.2020'];Turin;sommerferien;2020-08;103,00 €;Europe;18.10.2019;103 €
['25.08.2020', '01.09.2020'];Turin;sommerferien;2020-08;103,00 €;Europe;19.10.2019;103 €
['25.08.2020', '01.09.2020'];Turin;sommerferien;2020-08;103 €;Europe;2019-10-20;103 €
['04.07.2020', '11.07.2020'];Valencia;warme-reiseziele;2020-07;95 €;Europe;2019-10-22;86 €
['09.07.2020', '16.07.2020'];Valencia;warme-reiseziele;2020-07;86 €;Europe;2019-10-26;86 €
['01.06.2020', '05.06.2020'];Venedig;kurzurlaub;2020-06;87,00 €;Europe;04.10.2019;102,00 €
['01.06.2020', '05.06.2020'];Venedig;kurzurlaub;2020-06;87,00 €;Europe;05.10.2019;102,00 €
['13.06.2020', '17.06.2020'];Venedig;kurzurlaub;2020-06;102,00 €;Europe;07.10.2019;102,00 €
['01.06.2020', '05.06.2020'];Venedig;kurzurlaub;2020-06;102,00 €;Europe;09.10.2019;102,00 €
['01.06.2020', '05.06.2020'];Venedig;kurzurlaub;2020-06;87,00 €;Europe;04.10.2019;102,00 €
['01.06.2020', '05.06.2020'];Venedig;kurzurlaub;2020-06;87,00 €;Europe;05.10.2019;102,00 €
['13.06.2020', '17.06.2020'];Venedig;kurzurlaub;2020-06;102,00 €;Europe;07.10.2019;102,00 €
['01.06.2020', '05.06.2020'];Venedig;kurzurlaub;2020-06;102,00 €;Europe;09.10.2019;102,00 €
['12.10.2019', '19.10.2019'];Zadar;staedtereisen;2019-10;19,00 €;Europe;04.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;last-minute;2019-10;19,00 €;Europe;04.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;staedtereisen;2019-10;19,00 €;Europe;05.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;last-minute;2019-10;19,00 €;Europe;05.10.2019;17,00 €
['12.10.2019', '26.10.2019'];Zadar;staedtereisen;2019-10;17,00 €;Europe;06.10.2019;17,00 €
['12.10.2019', '26.10.2019'];Zadar;last-minute;2019-10;17,00 €;Europe;06.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;staedtereisen;2019-10;19,00 €;Europe;04.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;last-minute;2019-10;19,00 €;Europe;04.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;staedtereisen;2019-10;19,00 €;Europe;05.10.2019;17,00 €
['12.10.2019', '19.10.2019'];Zadar;last-minute;2019-10;19,00 €;Europe;05.10.2019;17,00 €
['12.10.2019', '26.10.2019'];Zadar;staedtereisen;2019-10;17,00 €;Europe;06.10.2019;17,00 €
['12.10.2019', '26.10.2019'];Zadar;last-minute;2019-10;17,00 €;Europe;06.10.2019;17,00 €
['28.07.2020', '20.08.2020'];Belem;sommerferien;2020-07;738,00 €;Karibik;09.10.2019;738 €
['28.07.2020', '20.08.2020'];Belem;sommerferien;2020-07;738,00 €;Karibik;09.10.2019;738 €
['28.07.2020', '24.08.2020'];Belem;sommerferien;2020-07;738 €;Karibik;2019-10-20;738 €
['01.11.2019', '23.11.2019'];Boa Vista Kap Verde;last-minute;2019-11;372,00 €;Karibik;18.10.2019;363 €
['25.10.2019', '13.11.2019'];Boa Vista Kap Verde;last-minute;2019-10;363,00 €;Karibik;19.10.2019;363 €
['01.11.2019', '23.11.2019'];Boa Vista Kap Verde;last-minute;2019-11;372,00 €;Karibik;18.10.2019;363 €
['25.10.2019', '13.11.2019'];Boa Vista Kap Verde;last-minute;2019-10;363,00 €;Karibik;19.10.2019;363 €
['25.10.2019', '13.11.2019'];Boa Vista Kap Verde;last-minute;2019-10;363 €;Karibik;2019-10-20;363 €
['30.10.2019', '13.11.2019'];Boa Vista Kap Verde;last-minute;2019-10;462 €;Karibik;2019-10-26;363 €
['30.10.2019', '13.11.2019'];Boa Vista Kap Verde;last-minute;2019-10;462 €;Karibik;2019-10-26;363 €
['01.08.2020', '09.08.2020'];Fort de France;sommerferien;2020-08;660,00 €;Karibik;04.10.2019;660,00 €
['01.08.2020', '09.08.2020'];Fort de France;sommerferien;2020-08;660,00 €;Karibik;05.10.2019;660,00 €
['01.08.2020', '09.08.2020'];Fort de France;sommerferien;2020-08;660,00 €;Karibik;04.10.2019;660,00 €
['01.08.2020', '09.08.2020'];Fort de France;sommerferien;2020-08;660,00 €;Karibik;05.10.2019;660,00 €
['19.10.2019', '02.11.2019'];Grenada;last-minute;2019-10;601,00 €;Karibik;05.10.2019;582,00 €
['19.10.2019', '02.11.2019'];Grenada;last-minute;2019-10;601,00 €;Karibik;06.10.2019;582,00 €
['19.10.2019', '26.10.2019'];Grenada;last-minute;2019-10;582,00 €;Karibik;07.10.2019;582,00 €
['19.10.2019', '26.10.2019'];Grenada;last-minute;2019-10;588,00 €;Karibik;09.10.2019;582,00 €
['19.10.2019', '02.11.2019'];Grenada;last-minute;2019-10;601,00 €;Karibik;05.10.2019;582,00 €
['19.10.2019', '02.11.2019'];Grenada;last-minute;2019-10;601,00 €;Karibik;06.10.2019;582,00 €
['19.10.2019', '26.10.2019'];Grenada;last-minute;2019-10;582,00 €;Karibik;07.10.2019;582,00 €
['19.10.2019', '26.10.2019'];Grenada;last-minute;2019-10;588,00 €;Karibik;09.10.2019;582,00 €
['08.05.2020', '01.06.2020'];Havanna;fernreisen;2020-05;401,00 €;Karibik;18.10.2019;401,00 €
['08.05.2020', '01.06.2020'];Havanna;fernreisen;2020-05;401,00 €;Karibik;18.10.2019;401,00 €
['08.08.2020', '22.08.2020'];Liberia Costa Rica;sommerferien;2020-08;657,00 €;Karibik;07.10.2019;638 €
['08.08.2020', '22.08.2020'];Liberia Costa Rica;sommerferien;2020-08;657,00 €;Karibik;09.10.2019;638 €
['08.08.2020', '22.08.2020'];Liberia Costa Rica;sommerferien;2020-08;657,00 €;Karibik;07.10.2019;638 €
['08.08.2020', '22.08.2020'];Liberia Costa Rica;sommerferien;2020-08;657,00 €;Karibik;09.10.2019;638 €
['08.08.2020', '22.08.2020'];Liberia Costa Rica;sommerferien;2020-08;638 €;Karibik;2019-10-20;638 €
['08.08.2020', '20.08.2020'];Nassau;sommerferien;2020-08;604 €;Karibik;2019-10-22;604 €
['02.11.2019', '16.11.2019'];Puerto Plata;last-minute;2019-11;583 €;Karibik;2019-10-20;583 €
['10.10.2019', '24.10.2019'];Quito;last-minute;2019-10;516,00 €;Karibik;05.10.2019;511 €
['10.10.2019', '24.10.2019'];Quito;last-minute;2019-10;516,00 €;Karibik;06.10.2019;511 €
['10.10.2019', '24.10.2019'];Quito;last-minute;2019-10;516,00 €;Karibik;07.10.2019;511 €
['10.10.2019', '24.10.2019'];Quito;last-minute;2019-10;516,00 €;Karibik;05.10.2019;511 €
['10.10.2019', '24.10.2019'];Quito;last-minute;2019-10;516,00 €;Karibik;06.10.2019;511 €
['10.10.2019', '24.10.2019'];Quito;last-minute;2019-10;516,00 €;Karibik;07.10.2019;511 €
['24.10.2019', '07.11.2019'];Quito;last-minute;2019-10;511 €;Karibik;2019-10-22;511 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;488,00 €;Karibik;04.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;488,00 €;Karibik;05.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;488,00 €;Karibik;06.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;491,00 €;Karibik;07.10.2019;486,00 €
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;510,00 €;Karibik;09.10.2019;486,00 €
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;486,00 €;Karibik;18.10.2019;486,00 €
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;486,00 €;Karibik;19.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;488,00 €;Karibik;04.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;488,00 €;Karibik;05.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;488,00 €;Karibik;06.10.2019;486,00 €
['19.08.2020', '01.09.2020'];Recife;sommerferien;2020-08;491,00 €;Karibik;07.10.2019;486,00 €
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;510,00 €;Karibik;09.10.2019;486,00 €
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;486,00 €;Karibik;18.10.2019;486,00 €
['06.08.2020', '25.08.2020'];Recife;sommerferien;2020-08;486,00 €;Karibik;19.10.2019;486,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;674,00 €;Karibik;04.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;674,00 €;Karibik;05.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;675,00 €;Karibik;07.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;675,00 €;Karibik;09.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;620,00 €;Karibik;18.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;674,00 €;Karibik;04.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;674,00 €;Karibik;05.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;675,00 €;Karibik;07.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;675,00 €;Karibik;09.10.2019;620,00 €
['17.08.2020', '24.08.2020'];Rio de Janeiro Santos Dumont;sommerferien;2020-08;620,00 €;Karibik;18.10.2019;620,00 €
['21.08.2020', '28.08.2020'];Sal;sommerferien;2020-08;551,00 €;Karibik;19.10.2019;551,00 €
['21.08.2020', '28.08.2020'];Sal;sommerferien;2020-08;551,00 €;Karibik;19.10.2019;551,00 €
['27.01.2020', '10.02.2020'];Varadero;fernreisen;2020-01;401,00 €;Karibik;18.10.2019;401,00 €
['27.01.2020', '10.02.2020'];Varadero;fernreisen;2020-01;401,00 €;Karibik;18.10.2019;401,00 €
['29.10.2019', '08.11.2019'];Abu Dhabi;last-minute;2019-10;301 €;MENA;2019-10-22;301 €
['29.10.2019', '08.11.2019'];Abu Dhabi;warme-reiseziele;2019-10;301 €;MENA;2019-10-22;301 €
['21.10.2019', '03.11.2019'];Adana;warme-reiseziele;2019-10;138,00 €;MENA;04.10.2019;138,00 €
['21.10.2019', '03.11.2019'];Adana;warme-reiseziele;2019-10;138,00 €;MENA;04.10.2019;138,00 €
['28.10.2019', '07.11.2019'];Adana;last-minute;2019-10;150 €;MENA;2019-10-20;138,00 €
['28.10.2019', '07.11.2019'];Adana;warme-reiseziele;2019-10;150 €;MENA;2019-10-20;138,00 €
